,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ZONE
0,3202,Shot Chart Detail,21600006,130,101123,Gerald Green,1610612738,Boston Celtics,2,11,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-2,136,1,1,20161026,BOS,BKN,2.0
1,3203,Shot Chart Detail,21600006,166,101123,Gerald Green,1610612738,Boston Celtics,2,7,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,227,100,1,1,20161026,BOS,BKN,12.0
2,3204,Shot Chart Detail,21600006,215,101123,Gerald Green,1610612738,Boston Celtics,2,4,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-97,95,1,1,20161026,BOS,BKN,1.0
3,3205,Shot Chart Detail,21600006,441,101123,Gerald Green,1610612738,Boston Celtics,4,6,27,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,21,1,1,20161026,BOS,BKN,0.0
4,3206,Shot Chart Detail,21600006,481,101123,Gerald Green,1610612738,Boston Celtics,4,3,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-58,61,1,0,20161026,BOS,BKN,0.0
5,3207,Shot Chart Detail,21600006,483,101123,Gerald Green,1610612738,Boston Celtics,4,3,47,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,23,1,0,20161026,BOS,BKN,0.0
6,3208,Shot Chart Detail,21600006,495,101123,Gerald Green,1610612738,Boston Celtics,4,2,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,62,1,0,20161026,BOS,BKN,9.0
7,3209,Shot Chart Detail,21600015,192,101123,Gerald Green,1610612738,Boston Celtics,2,6,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,43,80,1,1,20161027,CHI,BOS,2.0
8,3210,Shot Chart Detail,21600015,244,101123,Gerald Green,1610612738,Boston Celtics,2,1,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-1,1,0,20161027,CHI,BOS,9.0
9,3211,Shot Chart Detail,21600015,413,101123,Gerald Green,1610612738,Boston Celtics,3,0,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-25,193,1,0,20161027,CHI,BOS,6.0
10,3212,Shot Chart Detail,21600015,571,101123,Gerald Green,1610612738,Boston Celtics,4,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,183,1,0,20161027,CHI,BOS,10.0
11,3213,Shot Chart Detail,21600027,50,101123,Gerald Green,1610612738,Boston Celtics,1,5,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,2,1,1,20161029,CHA,BOS,0.0
12,3214,Shot Chart Detail,21600027,74,101123,Gerald Green,1610612738,Boston Celtics,1,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,229,1,0,20161029,CHA,BOS,12.0
13,3215,Shot Chart Detail,21600027,118,101123,Gerald Green,1610612738,Boston Celtics,2,11,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,177,21,1,0,20161029,CHA,BOS,8.0
14,3216,Shot Chart Detail,21600027,410,101123,Gerald Green,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,223,1,0,20161029,CHA,BOS,10.0
15,3217,Shot Chart Detail,21600061,360,101123,Gerald Green,1610612738,Boston Celtics,3,2,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,121,1,0,20161102,BOS,CHI,12.0
16,3218,Shot Chart Detail,21600061,479,101123,Gerald Green,1610612738,Boston Celtics,4,4,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,13,1,0,20161102,BOS,CHI,9.0
17,3219,Shot Chart Detail,21600061,481,101123,Gerald Green,1610612738,Boston Celtics,4,4,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20161102,BOS,CHI,0.0
18,3220,Shot Chart Detail,21600068,151,101123,Gerald Green,1610612738,Boston Celtics,2,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,228,1,1,20161103,CLE,BOS,10.0
19,3221,Shot Chart Detail,21600068,163,101123,Gerald Green,1610612738,Boston Celtics,2,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-142,205,1,0,20161103,CLE,BOS,10.0
20,3222,Shot Chart Detail,21600068,167,101123,Gerald Green,1610612738,Boston Celtics,2,8,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,203,1,1,20161103,CLE,BOS,10.0
21,3223,Shot Chart Detail,21600068,173,101123,Gerald Green,1610612738,Boston Celtics,2,7,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,16,1,0,20161103,CLE,BOS,0.0
22,3224,Shot Chart Detail,21600068,402,101123,Gerald Green,1610612738,Boston Celtics,3,1,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,144,1,0,20161103,CLE,BOS,12.0
23,3225,Shot Chart Detail,21600068,412,101123,Gerald Green,1610612738,Boston Celtics,3,0,41,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,-21,1,0,20161103,CLE,BOS,3.0
24,3226,Shot Chart Detail,21600091,140,101123,Gerald Green,1610612738,Boston Celtics,2,11,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,249,1,1,20161106,BOS,DEN,10.0
25,3227,Shot Chart Detail,21600091,162,101123,Gerald Green,1610612738,Boston Celtics,2,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,174,1,0,20161106,BOS,DEN,10.0
26,3228,Shot Chart Detail,21600091,397,101123,Gerald Green,1610612738,Boston Celtics,3,0,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-14,149,1,1,20161106,BOS,DEN,2.0
27,3229,Shot Chart Detail,21600091,399,101123,Gerald Green,1610612738,Boston Celtics,3,0,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,51,1,1,20161106,BOS,DEN,13.0
28,3230,Shot Chart Detail,21600107,157,101123,Gerald Green,1610612738,Boston Celtics,2,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,56,1,0,20161109,WAS,BOS,8.0
29,3231,Shot Chart Detail,21600107,170,101123,Gerald Green,1610612738,Boston Celtics,2,8,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,208,1,0,20161109,WAS,BOS,12.0
30,3232,Shot Chart Detail,21600107,452,101123,Gerald Green,1610612738,Boston Celtics,4,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,193,1,0,20161109,WAS,BOS,12.0
31,3233,Shot Chart Detail,21600125,599,101123,Gerald Green,1610612738,Boston Celtics,4,1,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,27,180,1,0,20161111,BOS,NYK,6.0
32,3234,Shot Chart Detail,21600161,320,101123,Gerald Green,1610612738,Boston Celtics,3,3,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,46,1,0,20161116,BOS,DAL,0.0
33,3235,Shot Chart Detail,21600161,321,101123,Gerald Green,1610612738,Boston Celtics,3,3,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20161116,BOS,DAL,0.0
34,3236,Shot Chart Detail,21600161,342,101123,Gerald Green,1610612738,Boston Celtics,3,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-60,247,1,0,20161116,BOS,DAL,11.0
35,3237,Shot Chart Detail,21600161,372,101123,Gerald Green,1610612738,Boston Celtics,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,188,1,0,20161116,BOS,DAL,12.0
36,3238,Shot Chart Detail,21600179,159,101123,Gerald Green,1610612738,Boston Celtics,2,8,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-112,174,1,0,20161118,BOS,GSW,5.0
37,3239,Shot Chart Detail,21600179,169,101123,Gerald Green,1610612738,Boston Celtics,2,6,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,8,1,0,20161118,BOS,GSW,0.0
38,3240,Shot Chart Detail,21600179,186,101123,Gerald Green,1610612738,Boston Celtics,2,5,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,0,20161118,BOS,GSW,0.0
39,3241,Shot Chart Detail,21600179,195,101123,Gerald Green,1610612738,Boston Celtics,2,4,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,47,1,0,20161118,BOS,GSW,3.0
40,3242,Shot Chart Detail,21600179,200,101123,Gerald Green,1610612738,Boston Celtics,2,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,208,1,1,20161118,BOS,GSW,12.0
41,3243,Shot Chart Detail,21600179,210,101123,Gerald Green,1610612738,Boston Celtics,2,2,51,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,228,1,1,20161118,BOS,GSW,10.0
42,3244,Shot Chart Detail,21600179,227,101123,Gerald Green,1610612738,Boston Celtics,2,1,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,43,1,0,20161118,BOS,GSW,1.0
43,3245,Shot Chart Detail,21600179,294,101123,Gerald Green,1610612738,Boston Celtics,3,6,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,213,1,0,20161118,BOS,GSW,10.0
44,3246,Shot Chart Detail,21600179,297,101123,Gerald Green,1610612738,Boston Celtics,3,5,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-1,1,0,20161118,BOS,GSW,9.0
45,3247,Shot Chart Detail,21600179,321,101123,Gerald Green,1610612738,Boston Celtics,3,4,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-42,46,1,0,20161118,BOS,GSW,0.0
46,3248,Shot Chart Detail,21600179,363,101123,Gerald Green,1610612738,Boston Celtics,3,0,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,7,1,0,20161118,BOS,GSW,13.0
47,3249,Shot Chart Detail,21600294,130,101123,Gerald Green,1610612738,Boston Celtics,2,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,148,193,1,0,20161203,PHI,BOS,12.0
48,3250,Shot Chart Detail,21600294,143,101123,Gerald Green,1610612738,Boston Celtics,2,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,20,101,1,0,20161203,PHI,BOS,2.0
49,3251,Shot Chart Detail,21600322,162,101123,Gerald Green,1610612738,Boston Celtics,2,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,144,1,0,20161207,ORL,BOS,12.0
50,3252,Shot Chart Detail,21600322,559,101123,Gerald Green,1610612738,Boston Celtics,4,0,37,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161207,ORL,BOS,0.0
51,3253,Shot Chart Detail,21600424,140,101123,Gerald Green,1610612738,Boston Celtics,2,9,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,16,1,0,20161220,MEM,BOS,0.0
52,3254,Shot Chart Detail,21600424,153,101123,Gerald Green,1610612738,Boston Celtics,2,8,22,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,144,1,1,20161220,MEM,BOS,10.0
53,3255,Shot Chart Detail,21600424,160,101123,Gerald Green,1610612738,Boston Celtics,2,7,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-2,252,1,0,20161220,MEM,BOS,11.0
54,3256,Shot Chart Detail,21600424,194,101123,Gerald Green,1610612738,Boston Celtics,2,5,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,0,20161220,MEM,BOS,0.0
55,3257,Shot Chart Detail,21600424,198,101123,Gerald Green,1610612738,Boston Celtics,2,4,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161220,MEM,BOS,0.0
56,3258,Shot Chart Detail,21600424,211,101123,Gerald Green,1610612738,Boston Celtics,2,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,149,1,0,20161220,MEM,BOS,10.0
57,3259,Shot Chart Detail,21600456,158,101123,Gerald Green,1610612738,Boston Celtics,2,7,39,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-58,31,1,1,20161225,NYK,BOS,0.0
58,3260,Shot Chart Detail,21600456,175,101123,Gerald Green,1610612738,Boston Celtics,2,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,154,1,0,20161225,NYK,BOS,10.0
59,3261,Shot Chart Detail,21600456,185,101123,Gerald Green,1610612738,Boston Celtics,2,5,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-137,26,1,0,20161225,NYK,BOS,1.0
60,3262,Shot Chart Detail,21600456,206,101123,Gerald Green,1610612738,Boston Celtics,2,3,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,-11,1,0,20161225,NYK,BOS,1.0
61,3263,Shot Chart Detail,21600456,215,101123,Gerald Green,1610612738,Boston Celtics,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,149,1,1,20161225,NYK,BOS,12.0
62,3264,Shot Chart Detail,21600456,384,101123,Gerald Green,1610612738,Boston Celtics,4,11,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-16,1,1,20161225,NYK,BOS,13.0
63,3265,Shot Chart Detail,21600472,103,101123,Gerald Green,1610612738,Boston Celtics,1,0,29,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,0,20161227,BOS,MEM,0.0
64,3266,Shot Chart Detail,21600472,118,101123,Gerald Green,1610612738,Boston Celtics,2,11,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,84,149,1,1,20161227,BOS,MEM,7.0
65,3267,Shot Chart Detail,21600472,133,101123,Gerald Green,1610612738,Boston Celtics,2,10,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,124,1,1,20161227,BOS,MEM,12.0
66,3268,Shot Chart Detail,21600472,138,101123,Gerald Green,1610612738,Boston Celtics,2,9,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,12,151,1,1,20161227,BOS,MEM,2.0
67,3269,Shot Chart Detail,21600472,152,101123,Gerald Green,1610612738,Boston Celtics,2,8,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,239,1,1,20161227,BOS,MEM,12.0
68,3270,Shot Chart Detail,21600472,154,101123,Gerald Green,1610612738,Boston Celtics,2,8,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,154,1,0,20161227,BOS,MEM,12.0
69,3271,Shot Chart Detail,21600472,400,101123,Gerald Green,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,-7,462,1,0,20161227,BOS,MEM,11.0
70,3272,Shot Chart Detail,21600472,408,101123,Gerald Green,1610612738,Boston Celtics,4,11,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20161227,BOS,MEM,0.0
71,3273,Shot Chart Detail,21600472,450,101123,Gerald Green,1610612738,Boston Celtics,4,7,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,228,1,1,20161227,BOS,MEM,12.0
72,3274,Shot Chart Detail,21600472,464,101123,Gerald Green,1610612738,Boston Celtics,4,6,13,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,18,1,1,20161227,BOS,MEM,0.0
73,3275,Shot Chart Detail,21600488,134,101123,Gerald Green,1610612738,Boston Celtics,2,11,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-241,75,1,1,20161229,CLE,BOS,9.0
74,3276,Shot Chart Detail,21600488,159,101123,Gerald Green,1610612738,Boston Celtics,2,9,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,18,1,1,20161229,CLE,BOS,1.0
75,3277,Shot Chart Detail,21600488,161,101123,Gerald Green,1610612738,Boston Celtics,2,8,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,73,237,1,1,20161229,CLE,BOS,11.0
76,3278,Shot Chart Detail,21600488,372,101123,Gerald Green,1610612738,Boston Celtics,3,3,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-7,213,1,0,20161229,CLE,BOS,6.0
77,3279,Shot Chart Detail,21600488,385,101123,Gerald Green,1610612738,Boston Celtics,3,1,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-1,1,0,20161229,CLE,BOS,13.0
78,3280,Shot Chart Detail,21600488,410,101123,Gerald Green,1610612738,Boston Celtics,3,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,198,1,0,20161229,CLE,BOS,12.0
79,3281,Shot Chart Detail,21600494,117,101123,Gerald Green,1610612738,Boston Celtics,2,11,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-178,151,1,0,20161230,BOS,MIA,5.0
80,3282,Shot Chart Detail,21600494,121,101123,Gerald Green,1610612738,Boston Celtics,2,10,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,11,1,1,20161230,BOS,MIA,1.0
81,3283,Shot Chart Detail,21600546,138,101123,Gerald Green,1610612738,Boston Celtics,2,8,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-243,31,1,1,20170106,BOS,PHI,9.0
82,3284,Shot Chart Detail,21600553,135,101123,Gerald Green,1610612738,Boston Celtics,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,159,1,0,20170107,BOS,NOP,10.0
83,3285,Shot Chart Detail,21600553,150,101123,Gerald Green,1610612738,Boston Celtics,2,10,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,175,1,1,20170107,BOS,NOP,10.0
84,3286,Shot Chart Detail,21600553,177,101123,Gerald Green,1610612738,Boston Celtics,2,7,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-96,156,1,1,20170107,BOS,NOP,5.0
85,3287,Shot Chart Detail,21600553,186,101123,Gerald Green,1610612738,Boston Celtics,2,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,159,1,1,20170107,BOS,NOP,10.0
86,3288,Shot Chart Detail,21600553,388,101123,Gerald Green,1610612738,Boston Celtics,3,1,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,0,20170107,BOS,NOP,0.0
87,3289,Shot Chart Detail,21600553,453,101123,Gerald Green,1610612738,Boston Celtics,4,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,15,1,0,20170107,BOS,NOP,0.0
88,3290,Shot Chart Detail,21600553,463,101123,Gerald Green,1610612738,Boston Celtics,4,7,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,21,1,0,20170107,BOS,NOP,0.0
89,3291,Shot Chart Detail,21600572,169,101123,Gerald Green,1610612738,Boston Celtics,2,7,57,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,187,65,1,1,20170110,TOR,BOS,8.0
90,3292,Shot Chart Detail,21600572,188,101123,Gerald Green,1610612738,Boston Celtics,2,5,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,30,129,1,1,20170110,TOR,BOS,2.0
91,3293,Shot Chart Detail,21600572,202,101123,Gerald Green,1610612738,Boston Celtics,2,4,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,159,1,0,20170110,TOR,BOS,10.0
92,3294,Shot Chart Detail,21600572,205,101123,Gerald Green,1610612738,Boston Celtics,2,3,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20170110,TOR,BOS,0.0
93,3295,Shot Chart Detail,21600572,212,101123,Gerald Green,1610612738,Boston Celtics,2,3,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-71,165,1,1,20170110,TOR,BOS,5.0
94,3296,Shot Chart Detail,21600572,215,101123,Gerald Green,1610612738,Boston Celtics,2,3,9,Missed Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,11,1,0,20170110,TOR,BOS,3.0
95,3297,Shot Chart Detail,21600572,237,101123,Gerald Green,1610612738,Boston Celtics,2,0,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-165,31,1,0,20170110,TOR,BOS,4.0
96,3298,Shot Chart Detail,21600572,401,101123,Gerald Green,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,75,6,753,1,0,20170110,TOR,BOS,11.0
97,3299,Shot Chart Detail,21600572,448,101123,Gerald Green,1610612738,Boston Celtics,4,8,6,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170110,TOR,BOS,0.0
98,3300,Shot Chart Detail,21600572,452,101123,Gerald Green,1610612738,Boston Celtics,4,7,25,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,125,8,1,1,20170110,TOR,BOS,3.0
99,3301,Shot Chart Detail,21600572,542,101123,Gerald Green,1610612738,Boston Celtics,4,0,57,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,120,52,1,0,20170110,TOR,BOS,3.0
100,3302,Shot Chart Detail,21600572,573,101123,Gerald Green,1610612738,Boston Celtics,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,125,257,1,0,20170110,TOR,BOS,12.0
101,3303,Shot Chart Detail,21600583,92,101123,Gerald Green,1610612738,Boston Celtics,1,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,214,1,1,20170111,BOS,WAS,12.0
102,3304,Shot Chart Detail,21600583,135,101123,Gerald Green,1610612738,Boston Celtics,2,9,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,9,213,1,0,20170111,BOS,WAS,6.0
103,3305,Shot Chart Detail,21600583,374,101123,Gerald Green,1610612738,Boston Celtics,3,0,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,183,1,0,20170111,BOS,WAS,10.0
104,3306,Shot Chart Detail,21600583,410,101123,Gerald Green,1610612738,Boston Celtics,4,9,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-19,1,1,20170111,BOS,WAS,0.0
105,3307,Shot Chart Detail,21600583,417,101123,Gerald Green,1610612738,Boston Celtics,4,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,203,1,0,20170111,BOS,WAS,12.0
106,3308,Shot Chart Detail,21600583,421,101123,Gerald Green,1610612738,Boston Celtics,4,8,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,51,1,0,20170111,BOS,WAS,9.0
107,3309,Shot Chart Detail,21600597,385,101123,Gerald Green,1610612738,Boston Celtics,3,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-78,229,1,0,20170113,ATL,BOS,11.0
108,3310,Shot Chart Detail,21600597,387,101123,Gerald Green,1610612738,Boston Celtics,3,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,189,23,1,0,20170113,ATL,BOS,8.0
109,3311,Shot Chart Detail,21600597,409,101123,Gerald Green,1610612738,Boston Celtics,4,9,56,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,46,1,0,20170113,ATL,BOS,9.0
